country_code,country_name,year,forest_area_sqkm,total_area_sqkm,forest_percetage,region,income_group
MOZ,Mozambique,2012,385591.9922,786379.9958,328.923631919888,Sub-Saharan Africa,Low income
MRT,Mauritania,2012,2350,1030700.0053,1.5294493954535,Sub-Saharan Africa,Lower middle income
MUS,Mauritius,2012,384.7999954,2029.9902,127.157108893567,Sub-Saharan Africa,Upper middle income
MWI,Malawi,2012,32010,94279.9886,227.753825799678,Sub-Saharan Africa,Low income
MYS,Malaysia,2012,221524.0039,328549.9952,452.291947122692,East Asia & Pacific,Upper middle income
NAM,Namibia,2012,71416.00098,823290.0081,58.1891765308232,Sub-Saharan Africa,Upper middle income
NCL,New Caledonia,2012,8390,18280.0128,307.882492292347,East Asia & Pacific,High income
NER,Niger,2012,11791.99951,1266700.0024,6.24472343594834,Sub-Saharan Africa,Low income
NGA,Nigeria,2012,82217.99805,910770.0035,60.5560734982204,Sub-Saharan Africa,Lower middle income
NIC,Nicaragua,2012,31140,120339.9988,173.583377167193,Latin America & Caribbean,Lower middle income
NLD,Netherlands,2012,3742.000122,33720.0129,74.4415818962756,Europe & Central Asia,High income
NOR,Norway,2012,121060,365243.9756,222.339761981279,Europe & Central Asia,High income
NPL,Nepal,2012,36360,143349.9991,170.147553213344,South Asia,Low income
NRU,Nauru,2012,,19.9948,,East Asia & Pacific,Upper middle income
NZL,New Zealand,2012,101514.0039,263309.9931,258.617639818544,East Asia & Pacific,High income
OMN,Oman,2012,20,309500.0013,0.0433479804318178,Middle East & North Africa,High income
PAK,Pakistan,2012,16010,770880.0113,13.9316987631951,South Asia,Lower middle income
PAN,Panama,2012,46662.00195,74339.993,421.056503571093,Latin America & Caribbean,High income
PER,Peru,2012,744757.9688,1279999.9891,390.305544769577,Latin America & Caribbean,Upper middle income
PHL,Philippines,2012,73200,298169.9945,164.682204466419,East Asia & Pacific,Lower middle income
PLW,Palau,2012,402.9999924,460.0099,587.675232428354,East Asia & Pacific,High income
PNG,Papua New Guinea,2012,335673.9844,452859.9978,497.225338005696,East Asia & Pacific,Lower middle income
POL,Poland,2012,93714.00391,306219.9994,205.291264731376,Europe & Central Asia,High income
PRI,Puerto Rico,2012,4860.299988,8869.9989,367.569136333295,Latin America & Caribbean,High income
PRK,"Korea, Dem. People’s Rep.",2012,54120,120410.0065,301.505151068985,East Asia & Pacific,Low income
PRT,Portugal,2012,32161.99951,91589.9887,235.55621304824,Europe & Central Asia,High income
PRY,Paraguay,2012,162992.002,397299.9912,275.199263235272,Latin America & Caribbean,Upper middle income
PSE,West Bank and Gaza,2012,91.70000076,6019.9888,10.2181714208198,Middle East & North Africa,Lower middle income
PYF,French Polynesia,2012,1550,3660.0067,284.085682138232,East Asia & Pacific,High income
QAT,Qatar,2012,,11610.0117,,Middle East & North Africa,High income
ROU,Romania,2012,66533.99902,230019.9979,194.033876576286,Europe & Central Asia,Upper middle income
RUS,Russian Federation,2012,8150535.625,16376869.9997,333.852610584709,Europe & Central Asia,Upper middle income
RWA,Rwanda,2012,4596.000061,24670.009,124.971288049364,Sub-Saharan Africa,Low income
SAU,Saudi Arabia,2012,9770,2149690.0026,3.04872502178143,Middle East & North Africa,High income
SDN,Sudan,2012,197331.7969,,,Sub-Saharan Africa,Lower middle income
SEN,Senegal,2012,83930,192530.0069,292.427576389392,Sub-Saharan Africa,Low income
SGP,Singapore,2012,163.5000038,706.0081,155.348695785612,East Asia & Pacific,High income
SLB,Solomon Islands,2012,22018.00049,27990.0005,527.684696136283,East Asia & Pacific,Lower middle income
SLE,Sierra Leone,2012,28531.99951,72180.0107,265.164141785076,Sub-Saharan Africa,Low income
SLV,El Salvador,2012,2782.000122,20720,90.06725394975,Latin America & Caribbean,Lower middle income
SMR,San Marino,2012,,60.0103,,Europe & Central Asia,High income
SOM,Somalia,2012,65933.99902,627340.0098,70.5027340703277,Sub-Saharan Africa,Low income
SRB,Serbia,2012,27158.00049,87460.0006,208.299316072688,Europe & Central Asia,Upper middle income
SSD,South Sudan,2012,71570,,,Sub-Saharan Africa,Low income
STP,Sao Tome and Principe,2012,535.9999847,960.0094,374.531905350726,Sub-Saharan Africa,Lower middle income
SUR,Suriname,2012,153434.0039,155999.9994,659.776054820671,Latin America & Caribbean,Upper middle income
SVK,Slovak Republic,2012,19394.00024,48087.9861,270.539283428099,Europe & Central Asia,High income
SVN,Slovenia,2012,12474.00024,20145.6934,415.358455767742,Europe & Central Asia,High income
SWE,Sweden,2012,280730,407339.9967,462.307882421604,Europe & Central Asia,High income
SWZ,Eswatini,2012,5722.000122,17200.0087,223.161218624199,Sub-Saharan Africa,Lower middle income
SXM,Sint Maarten (Dutch part),2012,,34.0067,,Latin America & Caribbean,High income
SYC,Seychelles,2012,406.6999817,460.0099,593.070746356061,Sub-Saharan Africa,High income
SYR,Syrian Arab Republic,2012,4910,183629.9899,17.9364879440098,Middle East & North Africa,Low income
TCA,Turks and Caicos Islands,2012,344.0000153,950.012,242.900774162214,Latin America & Caribbean,High income
TCD,Chad,2012,52547.99805,1259200.0099,27.9937438808628,Sub-Saharan Africa,Low income
TGO,Togo,2012,2473.999939,54390,30.5126659143333,Sub-Saharan Africa,Low income
THA,Thailand,2012,163090,510890.0097,214.14081470147,East Asia & Pacific,Upper middle income
TJK,Tajikistan,2012,4107.999878,139959.9999,19.6891068886117,Europe & Central Asia,Low income
TKM,Turkmenistan,2012,41270,469929.9885,58.9116025311928,Europe & Central Asia,Upper middle income
TLS,Timor-Leste,2012,7195.999756,14869.9929,324.623463426291,East Asia & Pacific,Lower middle income
TON,Tonga,2012,90,719.9941,83.8519371200403,East Asia & Pacific,Upper middle income
TTO,Trinidad and Tobago,2012,2296.300049,5129.9871,300.269962836688,Latin America & Caribbean,High income
TUN,Tunisia,2012,10104.00024,155360.0104,43.6268276729878,Middle East & North Africa,Lower middle income
TUR,Turkey,2012,114077.998,769629.9996,99.4304560349157,Europe & Central Asia,Upper middle income
TUV,Tuvalu,2012,10,29.9922,223.661485319516,East Asia & Pacific,Upper middle income
TZA,Tanzania,2012,471760,885799.9948,357.26047353551,Sub-Saharan Africa,Low income
UGA,Uganda,2012,24826.00098,200520.0015,83.0517135089578,Sub-Saharan Africa,Low income
UKR,Ukraine,2012,95915.99609,579320.0112,111.063674813954,Europe & Central Asia,Lower middle income
URY,Uruguay,2012,17767.80029,175020.0011,68.0997488151364,Latin America & Caribbean,High income
USA,United States,2012,3092700,9147419.9901,226.797729769191,North America,High income
UZB,Uzbekistan,2012,32532.6001,425399.989,51.3004091146815,Europe & Central Asia,Lower middle income
VCT,St. Vincent and the Grenadines,2012,270,390.0022,464.40430336034,Latin America & Caribbean,Upper middle income
VEN,"Venezuela, RB",2012,471761.9922,882050.0115,358.780860338645,Latin America & Caribbean,Upper middle income
VGB,British Virgin Islands,2012,36.30000114,150.0128,162.322173606008,Latin America & Caribbean,High income
VIR,Virgin Islands (U.S.),2012,179.4000053,350.0126,343.825672433772,Latin America & Caribbean,High income
VNM,Vietnam,2012,143860,310070.0085,311.228832052617,East Asia & Pacific,Lower middle income
VUT,Vanuatu,2012,4400,12189.9904,242.13013326081,East Asia & Pacific,Lower middle income
WLD,World,2012,40090560.5,127347417.2523,211.179382112826,World,NULL
WSM,Samoa,2012,1710,2829.9894,405.331942232716,East Asia & Pacific,Upper middle income
XKX,Kosovo,2012,,10886.9873,,Europe & Central Asia,Lower middle income
YEM,"Yemen, Rep.",2012,5490,527969.9978,6.97529578450603,Middle East & North Africa,Low income
ZAF,South Africa,2012,92410,1213090.0068,51.1005380907569,Sub-Saharan Africa,Upper middle income
ZMB,Zambia,2012,491348.0078,743390.0103,443.375822308004,Sub-Saharan Africa,Lower middle income
ZWE,Zimbabwe,2012,149992.002,386849.9887,260.090830556149,Sub-Saharan Africa,Low income
ABW,Aruba,2011,4.199999869,180.005,15.651798072964,Latin America & Caribbean,High income
AFG,Afghanistan,2011,13500,652860.005,13.8711744181664,South Asia,Low income
AGO,Angola,2011,583551.9922,1246699.9965,313.990946488049,Sub-Saharan Africa,Lower middle income
ALB,Albania,2011,7753.400269,27399.9985,189.819661283846,Europe & Central Asia,Upper middle income
AND,Andorra,2011,160,470.0073,228.357304237615,Europe & Central Asia,High income
ARE,United Arab Emirates,2011,3183.599854,71020.0015,30.0702699655919,Middle East & North Africa,High income
ARG,Argentina,2011,282991.9922,2736690.0113,69.3662261724359,Latin America & Caribbean,High income
ARM,Armenia,2011,3312.000122,28470.0052,78.0373163345548,Europe & Central Asia,Upper middle income
ASM,American Samoa,2011,176.8000031,199.9998,592.996643394198,East Asia & Pacific,Upper middle income
ATG,Antigua and Barbuda,2011,98.00000191,439.9892,149.411352099659,Latin America & Caribbean,High income
AUS,Australia,2011,1235190,7682300.01,107.855434286795,East Asia & Pacific,High income
AUT,Austria,2011,38618.00049,82560.9897,313.772170159643,Europe & Central Asia,High income
AZE,Azerbaijan,2011,10345.2002,82657.9852,83.9563622240577,Europe & Central Asia,Upper middle income
BDI,Burundi,2011,2576.000061,25680.0054,67.2899625215581,Sub-Saharan Africa,Low income
BEL,Belgium,2011,6816.400146,30280.0008,151.007571371605,Europe & Central Asia,High income
BEN,Benin,2011,45110,112760.0012,268.359691184537,Sub-Saharan Africa,Low income
BFA,Burkina Faso,2011,55892.00195,273600.0113,137.035498097874,Sub-Saharan Africa,Low income
BGD,Bangladesh,2011,14394.00024,130170.0071,74.1771435379633,South Asia,Lower middle income
BGR,Bulgaria,2011,37541.99951,108560.0054,231.978145160475,Europe & Central Asia,Upper middle income
BHR,Bahrain,2011,5.400000215,767.0026,4.72276644723779,Middle East & North Africa,High income
BHS,"Bahamas, The",2011,5150,10009.9874,345.122462391911,Latin America & Caribbean,High income
BIH,Bosnia and Herzegovina,2011,21850,51200.0006,286.273404848359,Europe & Central Asia,Upper middle income
BLR,Belarus,2011,85539.00391,202910.0017,282.787535026013,Europe & Central Asia,Upper middle income
BLZ,Belize,2011,13863.69995,22810.0005,407.711896519226,Latin America & Caribbean,Upper middle income
BMU,Bermuda,2011,10,54.0015,124.220623501199,North America,High income
BOL,Bolivia,2011,559200,1083300.0045,346.272454944867,Latin America & Caribbean,Lower middle income
BRA,Brazil,2011,4974740,8358139.9972,399.264111455173,Latin America & Caribbean,Upper middle income
BRB,Barbados,2011,63.00000191,429.9918,98.2833423364052,Latin America & Caribbean,High income
BRN,Brunei Darussalam,2011,3800,5270.0025,483.695785723062,East Asia & Pacific,High income
BTN,Bhutan,2011,27152.19971,38117.0041,477.843616452141,South Asia,Lower middle income
BWA,Botswana,2011,112487.998,566729.9953,133.146426983163,Sub-Saharan Africa,Upper middle income
CAF,Central African Republic,2011,222324.0039,622980.0038,239.393181396618,Sub-Saharan Africa,Low income
CAN,Canada,2011,3472554.063,9093509.9948,256.163350821969,North America,High income
CHE,Switzerland,2011,12388.00049,39515.9926,210.294467174713,Europe & Central Asia,High income
CHI,Channel Islands,2011,8.000000119,198.0055,27.1026818943231,Europe & Central Asia,High income
CHL,Chile,2011,165318.0078,743532.02,149.148886435742,Latin America & Caribbean,High income
CHN,China,2011,2021525,9388211.2541,144.442764286731,East Asia & Pacific,Upper middle income
CIV,Cote d'Ivoire,2011,104025.9961,317999.9928,219.439245357873,Sub-Saharan Africa,Lower middle income
CMR,Cameroon,2011,196960,472709.9909,279.500624364739,Sub-Saharan Africa,Lower middle income
COD,"Congo, Dem. Rep.",2011,1538235.938,2267049.9992,455.157164568009,Sub-Saharan Africa,Low income
COG,"Congo, Rep.",2011,223955.9961,341499.9952,439.917785813899,Sub-Saharan Africa,Lower middle income
COL,Colombia,2011,586086.0156,1109500.0042,354.35093162358,Latin America & Caribbean,Upper middle income
COM,Comoros,2011,385.9999847,1860.9927,139.136843329158,Sub-Saharan Africa,Low income
CPV,Cabo Verde,2011,860.5000305,4029.9882,143.234172611152,Sub-Saharan Africa,Lower middle income
CRI,Costa Rica,2011,26351.99951,51060.0111,346.204092213821,Latin America & Caribbean,Upper middle income
CUB,Cuba,2011,29856.00098,106862.9856,187.414790116006,Latin America & Caribbean,Upper middle income
CUW,Curacao,2011,,444.0037,,Latin America & Caribbean,High income
CYM,Cayman Islands,2011,126.9999981,239.9894,354.985964902871,Latin America & Caribbean,High income
CYP,Cyprus,2011,1728.099976,9240.0063,125.457354385198,Europe & Central Asia,High income
CZE,Czech Republic,2011,26590,77239.9901,230.927501115772,Europe & Central Asia,High income
DEU,Germany,2011,114110,348559.9985,219.606751863123,Europe & Central Asia,High income
DJI,Djibouti,2011,55.99999905,23180.0079,1.62059303537729,Middle East & North Africa,Lower middle income
DMA,Dominica,2011,443.8999939,750.0122,397.023614959942,Latin America & Caribbean,Upper middle income
DNK,Denmark,2011,5921.199951,42430.0016,93.6130094119607,Europe & Central Asia,High income
DOM,Dominican Republic,2011,18501.99951,48310.0009,256.910081972346,Latin America & Caribbean,Upper middle income
DZA,Algeria,2011,19255.99976,2381739.9907,5.42339518563872,Middle East & North Africa,Upper middle income
ECU,Ecuador,2011,128628.2031,248359.9951,347.419417876736,Latin America & Caribbean,Upper middle income
EGY,"Egypt, Arab Rep.",2011,705.9999847,995450.0017,0.475756541190236,Middle East & North Africa,Lower middle income
ERI,Eritrea,2011,15275.99976,101000.0026,101.458347873405,Sub-Saharan Africa,Low income
ESP,Spain,2011,182813.3008,499879.9974,245.324859861352,Europe & Central Asia,High income
EST,Estonia,2011,22336.00098,42390.012,353.460924176992,Europe & Central Asia,High income
ETH,Ethiopia,2011,123365.9961,1000000.0101,82.7551430080141,Sub-Saharan Africa,Low income
FIN,Finland,2011,222180,303890.0095,490.442466487204,Europe & Central Asia,High income
FJI,Fiji,2011,9977.600098,18269.9895,366.342516055599,East Asia & Pacific,Upper middle income
FRA,France,2011,165370,547557.0023,202.594157748022,Europe & Central Asia,High income
FRO,Faroe Islands,2011,0.799999982,1396.01,0.384415575766234,Europe & Central Asia,High income
FSM,"Micronesia, Fed. Sts.",2011,641.6000366,699.9993,614.84592991971,East Asia & Pacific,Lower middle income
GAB,Gabon,2011,222000,257670.0091,577.94781984971,Sub-Saharan Africa,Upper middle income
GBR,United Kingdom,2011,30760,241930.0093,85.2896077659102,Europe & Central Asia,High income
GEO,Georgia,2011,28223.99902,69490.0108,272.455574040668,Europe & Central Asia,Lower middle income
GHA,Ghana,2011,92234.00391,227539.9952,271.914799455296,Sub-Saharan Africa,Lower middle income
GIB,Gibraltar,2011,,9.9974,,Europe & Central Asia,High income
GIN,Guinea,2011,65080,245720.0081,177.666910959214,Sub-Saharan Africa,Low income
GMB,"Gambia, The",2011,4816.000061,10120.0106,319.230989829142,Sub-Saharan Africa,Low income
GNB,Guinea-Bissau,2011,20120,28119.9926,479.968021044216,Sub-Saharan Africa,Low income
GNQ,Equatorial Guinea,2011,16144.00024,28050.0108,386.080307712195,Sub-Saharan Africa,Upper middle income
GRC,Greece,2011,39331.99951,128900.0006,204.688118452213,Europe & Central Asia,High income
GRD,Grenada,2011,169.8999977,339.9893,335.218247918793,Latin America & Caribbean,Upper middle income
GRL,Greenland,2011,2.199999988,410449.991,0.00359552204728951,Europe & Central Asia,High income
GTM,Guatemala,2011,36856.00098,107160.0068,230.714561856428,Latin America & Caribbean,Upper middle income
GUM,Guam,2011,250,539.9891,310.566454026572,East Asia & Pacific,High income
GUY,Guyana,2011,165660,196849.9974,564.523170270563,Latin America & Caribbean,Upper middle income
HKG,"Hong Kong SAR, China",2011,,1050.0119,,East Asia & Pacific,High income
HND,Honduras,2011,50720,111889.9943,304.079765244925,Latin America & Caribbean,Lower middle income
HRV,Croatia,2011,19204.00024,55960.0062,230.204324048027,Europe & Central Asia,High income
HTI,Haiti,2011,1001.999969,27560.0087,24.3886570037581,Latin America & Caribbean,Low income
HUN,Hungary,2011,20506.00098,90530.0053,151.945539733596,Europe & Central Asia,High income
IDN,Indonesia,2011,937476.0156,1811570.0092,347.139929912147,East Asia & Pacific,Lower middle income
IMN,Isle of Man,2011,34.60000038,570.0072,40.7188299637404,Europe & Central Asia,High income
IND,India,2011,699683.9844,2973190.0079,157.862434734494,South Asia,Lower middle income
IRL,Ireland,2011,7313.099976,68890.0114,71.210622486565,Europe & Central Asia,High income
IRN,"Iran, Islamic Rep.",2011,106919.8047,1628759.9874,44.0352628660154,Middle East & North Africa,Upper middle income
IRQ,Iraq,2011,8250,434320.0008,12.7421774033115,Middle East & North Africa,Upper middle income
ISL,Iceland,2011,440,100249.9904,2.94420377321054,Europe & Central Asia,High income
ISR,Israel,2011,1561.999969,21639.9939,48.4198472535101,Middle East & North Africa,High income
ITA,Italy,2011,90817.99805,294140.0063,207.11776693778,Europe & Central Asia,High income
JAM,Jamaica,2011,3367.200012,10830.0073,208.564165977037,Latin America & Caribbean,Upper middle income
